Default,Age,ActiveLoans,Due90Days,RealEstateLoans,CrLineUtilization
0,25,2,0,0,-1.969432312
0,41,2,0,0,0
0,42,6,0,1,-3.480240589
0,59,7,0,2,-1.571660548
0,46,11,0,1,-3.233989463
0,32,9,0,0,-1.379517377
0,62,17,0,3,-4.815891217
0,52,4,0,1,-3.208925494
0,40,4,0,0,-0.926341068
0,31,4,0,1,-0.138457793
0,25,6,0,0,-2.104554242
0,55,8,0,1,-1.969432312
0,74,12,0,1,-2.276917346
0,48,9,0,5,-1.007036345
0,50,5,0,0,-1.880590683
0,30,6,0,2,-0.491513313
0,75,11,0,1,-6.725433722
0,32,3,0,0,-3.203987212
0,63,9,0,1,-1.345536369
1,27,1,0,0,-0.053189829
0,47,12,0,0,-0.981629573
0,28,2,0,0,-1.969432312
0,62,6,0,2,-4.84089252
0,71,9,0,2,-2.898605563
0,41,10,0,3,-0.068064731
0,56,7,0,2,-0.1889837
1,31,7,1,0,0.020978406
0,45,9,0,1,-1.323507373
0,41,8,0,4,-0.516843696
0,37,10,0,2,-0.110819835
1,46,21,0,9,-0.327671081
0,75,18,0,2,-1.773723107
0,59,19,0,2,-2.504701277
0,38,5,0,0,-0.094530484
0,64,6,0,0,-7.013115795
0,64,12,0,2,-4.688551795
0,74,14,0,0,-1.269756545
0,54,6,0,0,-2.237734121
0,37,12,0,1,-4.098352584
0,33,11,0,0,-2.845589615
0,48,3,0,0,-1.066822966
0,65,9,0,2,-3.442019376
0,69,13,0,2,-2.620039324
0,38,7,0,1,-1.296453657
0,44,1,0,0,0
0,76,4,0,0,-1.969432312
0,75,8,0,0,-4.546901278
0,90,5,0,0,-2.149864006
0,67,8,0,1,-0.52661631
0,29,2,0,0,-1.969432312
0,80,8,0,1,-0.232688964
0,58,21,0,2,-1.231344001
1,61,13,0,5,-1.429619486
0,54,10,1,0,-0.827364523
0,88,1,0,0,-1.969432312
0,28,7,0,0,-0.056358734
0,52,9,0,1,-0.125449851
0,69,7,0,1,-1.641961104
0,51,5,0,0,-2.615926912
1,57,14,0,2,-1.179605448
0,61,7,0,3,0
0,31,5,2,0,-0.34757363
0,51,9,0,2,-3.189317023
0,46,10,0,2,-1.189412653
0,72,7,0,0,-0.437110586
0,52,3,0,1,-4.933674253
0,50,13,0,2,-2.719616837
0,50,16,0,2,-3.692887476
0,42,15,0,2,-0.217285742
0,48,10,0,1,-0.979230532
0,59,9,0,1,-3.375529635
1,62,5,0,1,-0.056464537
0,42,9,0,1,-1.640412717
0,56,13,0,1,-1.95970486
0,60,11,0,1,-0.036352829
0,60,14,0,2,-1.190398684
0,27,6,0,0,-3.420380201
0,67,14,0,3,-5.472670754
0,41,12,0,1,-0.973390324
0,23,1,0,0,0
0,65,12,0,0,-2.563949857
0,30,4,0,0,-0.19309943
0,42,7,0,2,-1.129174594
0,60,9,0,2,-1.473160294
0,76,6,0,1,-1.42129997
0,53,6,0,3,-1.479726306
0,49,12,0,2,-4.677740879
1,63,9,1,2,-0.304760414
0,73,7,0,0,-7.60090246
0,43,6,0,2,-1.200645014
0,52,8,0,1,-1.969432312
0,53,6,0,2,-4.034190639
0,47,6,0,1,-1.537582475
0,72,3,0,1,-2.689719244
0,66,8,0,1,-7.264430223
0,28,2,0,0,0
0,83,11,0,2,-2.636660205
0,72,13,0,0,-3.645819965
0,48,6,0,1,-2.739540868
0,50,12,0,2,-1.805452796
0,26,4,0,0,-2.218243945
0,66,17,0,1,-4.247495742
0,36,16,0,4,-4.710530702
0,64,10,0,0,-6.812445099
0,43,5,0,1,-0.440211844
0,28,2,2,0,0
0,50,28,0,2,-4.068676815
0,41,7,1,0,-0.110819835
0,54,5,0,3,-2.034850658
0,56,12,0,1,-1.313415716
0,60,11,0,0,-8.111728083
0,43,10,1,4,0
1,26,6,0,0,-0.080667903
0,59,9,0,2,-1.488548595
0,42,4,0,1,-1.790959789
0,84,1,0,0,-2.926206211
0,63,15,0,1,-3.158251203
0,45,6,0,0,-2.240549702
0,62,21,0,1,-0.321859524
1,42,10,0,1,-0.144563451
0,33,6,0,0,-0.004008021
0,73,4,0,1,-1.969432312
0,35,9,0,1,-0.617297868
0,60,1,0,0,-1.969432312
0,56,12,0,1,-2.066722769
0,64,6,0,1,-2.252843001
0,41,10,0,3,-3.750754858
0,81,17,0,0,-5.952243834
0,48,10,0,1,-3.302257434
0,59,6,0,0,-4.17338777
0,69,12,0,2,-1.562554327
0,67,3,0,1,-1.335601247
0,44,3,0,0,0.027517886
0,75,4,0,1,-1.568295969
0,24,2,0,0,-0.792083928
0,62,5,0,1,-1.099012369
0,69,9,0,0,-1.310445049
0,61,6,0,0,-3.254503003
0,51,1,0,0,-1.998783639
0,77,7,0,0,-2.93935194
0,41,16,0,0,-1.544118446
0,49,6,0,0,-2.857710976
0,60,15,0,2,-0.1030299
0,53,15,0,2,-0.466808738
0,44,14,0,1,-1.22587764
0,61,7,0,1,-2.529485693
0,47,6,0,2,-3.451438598
0,58,3,0,0,-1.969432312
0,32,3,0,0,-4.65646348
0,52,7,0,0,0
0,49,2,0,0,-1.328025453
0,59,6,0,2,-6.907755279
1,44,12,1,1,-0.06592615
0,41,7,0,2,-1.969432312
0,41,9,0,1,-1.04867992
0,46,3,0,0,-1.894456867
0,57,14,0,1,-1.343618087
0,73,4,0,1,-2.47693848
0,45,8,0,1,-4.213128098
0,43,5,0,2,-2.706052198
0,53,13,0,1,-3.11226609
0,70,7,0,2,-1.969432312
0,77,1,0,0,-3.206453305
0,43,8,0,1,-2.866459938
0,70,6,0,1,-4.283086687
0,47,13,0,2,-1.21402314
0,61,6,0,1,-3.35526845
0,71,6,0,1,-6.571283042
0,38,11,0,1,-1.01694014
0,52,9,0,1,-0.166645077
0,68,1,0,0,-2.00619108
0,61,11,0,0,-3.759301918
0,62,10,0,1,-6.214608098
0,54,10,0,1,-3.657380787
0,30,4,0,0,-1.969432312
0,53,13,0,3,-0.683989243
0,32,6,0,0,-0.526955006
0,38,11,0,2,-5.472670754
0,38,4,0,1,-2.040220829
0,34,8,0,1,-0.534094251
0,48,9,0,1,-1.613948068
0,75,5,0,0,-5.184988681
0,68,3,0,0,-1.969432312
0,32,8,0,0,-0.129539371
1,63,13,0,2,-0.211709174
0,51,16,0,0,-1.932401799
0,50,3,3,0,0.361304212
0,44,6,0,0,-1.344768614
0,37,6,0,1,-0.24538916
0,52,16,0,1,-0.656044093
0,42,9,0,1,-0.475780282
0,67,6,0,2,-0.618782099
0,37,12,0,0,-0.888432404
0,46,9,0,1,-0.51852183
0,62,12,0,2,-1.646620704
0,49,12,0,2,-3.11226609
0,53,1,0,0,-1.969432312
0,27,3,0,0,-1.969432312
0,58,13,0,2,-0.49053292
1,86,10,0,1,-5.599422459
0,54,4,0,1,-6.265901393
0,46,13,0,1,-0.991014278
0,33,9,0,4,-0.881889305
0,51,3,0,1,-2.390324007
1,40,9,0,0,-0.430321484
0,60,14,0,1,-0.956331781
0,29,1,3,0,0
0,47,4,1,0,0.151260794
0,63,4,0,1,-4.66704559
0,30,2,0,2,0
0,85,2,0,0,-3.619353391
0,77,2,0,0,-2.341325921
0,63,8,0,0,-1.969432312
0,49,5,0,0,-1.865621318
0,60,6,0,0,-1.158362293
0,67,12,0,2,-1.087672349
0,63,3,0,0,-4.635629393
0,50,5,0,1,-4.65646348
0,54,1,0,0,0
1,49,10,0,1,-0.13079229
0,45,16,0,2,-2.53451715
0,70,9,0,0,-1.847060785
0,58,7,0,0,-7.824046011
0,56,10,0,0,-0.054033888
0,31,5,0,1,0
0,67,5,0,1,-3.947650183
0,58,9,0,2,-0.209487225
0,71,2,0,0,0
0,67,7,0,2,-2.481711759
0,67,7,0,1,-2.861201381
0,81,4,0,0,-3.030323718
0,61,11,0,2,-6.032286542
1,26,6,1,0,-0.0010005
0,40,8,0,1,-3.526760605
0,62,10,0,1,-3.700952035
0,62,17,0,0,-0.397199364
0,48,13,0,1,-0.812832024
0,41,10,0,1,-1.969432312
1,43,7,0,0,-0.116983355
0,40,4,0,1,-4.605170186
0,35,3,0,0,-0.995333939
0,53,14,0,2,-1.21402314
0,29,3,1,0,-0.075693844
0,77,9,0,0,-1.969432312
0,61,5,0,2,-3.789805373
0,35,8,0,1,-1.601965898
0,50,4,0,1,-4.879607032
0,49,9,0,3,-1.680933914
0,80,22,0,1,-3.10554714
0,44,17,0,1,-1.452006904
0,48,8,0,0,-0.041134543
0,45,5,0,2,-1.969432312
0,60,10,0,1,-2.019664338
0,24,4,0,0,-0.45082865
0,25,6,1,0,0.227613546
0,58,12,0,1,-5.240048458
0,46,6,0,2,-2.05650657
0,76,4,0,0,-3.725543438
0,67,9,0,0,-2.719616837
0,55,13,0,1,-0.250386288
1,52,12,0,3,-0.084795652
0,62,9,0,2,-1.57987911
0,45,7,0,2,-1.7567785
0,24,4,0,0,-0.046986791
0,41,7,0,1,-1.540845121
0,25,2,0,0,-1.969432312
0,47,7,0,0,-0.298945265
0,48,5,1,2,-0.363411872
0,69,7,0,0,-4.398156017
0,43,4,0,0,-0.348565061
0,64,9,0,3,-3.085656981
0,41,1,0,0,0
0,40,8,0,2,-2.480516301
0,41,8,0,1,-1.718694898
0,67,5,0,0,-3.721402646
0,61,7,0,0,-3.835061964
0,55,2,0,0,0
0,45,9,0,1,-1.259837937
0,51,11,0,0,-4.65646348
0,28,3,3,0,0.062786988
0,56,5,0,1,-1.712578671
0,66,7,0,1,-0.564402225
0,27,3,0,0,-0.66067999
0,31,9,0,0,-0.741917345
0,34,8,0,0,-2.371935171
0,47,4,0,0,-3.922073341
0,70,8,0,0,-3.167707538
0,29,5,0,0,-0.233572747
0,57,2,0,1,0
0,41,5,0,2,-2.41128451
0,30,2,0,0,-1.260543156
1,33,5,0,1,-0.117883041
0,64,11,0,3,-2.605042451
0,48,14,0,2,-0.717030121
0,54,7,0,0,-0.130678324
0,37,7,1,2,-0.040093094
0,76,6,0,0,-3.958066944
1,55,17,0,4,-1.047824122
0,46,8,1,1,-0.060280931
0,52,5,0,1,-4.254513314
0,40,9,0,2,-0.005917474
0,42,1,1,0,0
0,30,2,0,0,0
0,81,1,0,0,-1.969432312
0,48,11,0,2,-1.761424269
0,44,1,0,0,-0.896488105
0,40,6,0,0,-1.850236399
0,69,6,0,0,-3.139602644
0,50,20,0,1,-2.579656986
1,51,6,1,0,-0.76035593
0,49,6,0,2,-4.193060535
0,61,11,0,2,-2.098828255
0,58,0,0,0,0
0,33,8,0,1,-4.947660495
0,52,9,0,3,-1.694451287
0,61,7,0,1,-2.943139823
0,54,10,0,2,-1.552112846
0,45,5,0,2,-2.560061323
1,39,12,0,1,-0.146993024
0,56,9,0,0,-3.554348561
0,64,0,0,0,0
1,76,8,0,2,-0.099709844
0,39,5,0,2,-3.387294476
0,55,9,0,4,0
0,45,2,0,0,-2.745752068
1,65,3,1,0,0
0,57,14,0,2,-3.973898409
0,39,5,0,1,-0.151753555
0,46,2,0,0,-4.465408244
0,40,6,0,1,-1.865621318
0,28,5,0,0,-1.211333159
0,60,10,0,2,-2.121097217
0,45,8,0,1,-3.912023005
0,68,11,0,0,-2.215490386
0,61,14,0,3,-1.897119985
0,40,3,1,1,-1.542246663
0,67,6,0,1,-3.887330393
0,63,6,0,0,-3.249335032
0,33,7,0,2,-1.239599982
0,62,10,0,0,-6.502290171
0,63,8,0,1,-3.259697819
0,27,0,98,0,0
0,58,8,0,1,-2.90589157
0,31,4,0,2,-2.977892355
0,52,9,0,1,-1.903808973
0,48,4,0,1,-0.004309272
0,76,1,0,0,-2.266253164
0,28,7,0,1,-2.621413894
0,40,13,0,3,-1.797576355
0,31,7,0,0,-5.952243834
0,39,9,0,1,-3.776618368
0,68,11,0,1,-1.928266714
0,82,8,0,1,0.002895803
0,53,10,0,2,-2.008424054
0,61,15,0,1,-0.807436327
0,83,3,0,0,-2.958436489
0,66,10,0,0,-2.620039324
0,38,13,0,1,-1.897786874
0,52,1,0,0,0
1,48,7,0,1,-1.335221091
1,35,16,0,2,-0.091128933
0,51,5,0,0,-0.753746803
0,27,7,1,0,-0.600567999
0,55,9,0,0,-1.969432312
0,31,8,0,1,-0.64226397
0,40,6,0,0,-3.098873032
0,51,9,0,2,-1.956162526
0,69,12,0,2,-1.606941032
0,66,25,0,0,-1.863685209
0,47,11,0,1,-2.047167981
0,46,8,0,1,-0.386250889
0,57,12,0,2,-1.969432312
0,63,6,0,0,-2.920624801
0,56,4,0,1,-5.521460918
0,63,11,0,2,-0.398092354
0,26,11,0,0,-5.496768305
0,21,2,0,0,-1.988504547
0,48,9,0,1,-0.171144256
1,41,6,0,1,-1.319757837
0,47,6,0,0,0
0,54,4,0,0,-1.969432312
1,65,6,0,1,-0.982163476
0,47,24,0,3,-1.02443289
0,25,3,0,0,-0.953214086
0,23,0,98,0,0
1,61,2,4,1,0
0,34,7,0,1,-0.544037758
0,60,2,0,1,0
0,36,9,0,2,-1.820776418
1,62,20,0,2,-0.106806004
0,62,15,0,1,-1.969432312
0,77,2,0,0,-2.297597551
0,43,10,0,2,-1.488548595
0,49,18,0,10,-3.213888283
0,52,2,1,0,0.552447298
0,26,2,0,0,-2.733368009
0,78,18,0,1,-4.147745339
0,65,8,0,0,-2.509609262
0,43,13,0,1,-1.505077897
0,60,9,0,3,-2.186581417
0,48,23,0,1,-1.969432312
0,65,11,0,2,-2.734907655
0,48,12,0,1,-2.810082927
0,56,4,0,0,-0.832409248
0,54,6,0,1,-0.004208845
0,45,7,0,1,-1.5154923
0,47,8,0,2,-4.625372893
0,56,4,0,1,-2.850766503
0,41,10,0,1,-2.664990712
0,46,11,0,0,-2.461580824
0,34,13,0,1,-0.192493112
0,33,7,0,1,-1.969432312
0,39,13,0,2,-0.799619425
0,45,8,0,1,0.006478966
0,27,10,0,0,-2.007679175
1,42,2,2,0,0
0,57,6,0,1,-1.969432312
0,68,11,0,1,-4.098352584
0,50,2,0,0,-0.224519497
0,46,8,0,1,-2.399095993
0,53,10,0,2,-0.569691377
0,63,7,0,2,-0.318416232
0,63,6,0,0,-0.049610501
0,23,5,0,0,-2.229334631
0,64,13,0,3,-6.214608098
0,42,10,0,1,-4.65646348
0,61,18,0,1,-2.312635429
1,34,10,0,1,-1.857258451
0,48,4,0,1,-1.172474137
1,34,4,1,1,0.007769737
0,78,3,0,0,-0.697556889
0,62,14,0,1,-3.530167763
1,48,16,0,2,-0.751200112
1,50,3,0,0,0
0,66,9,0,0,-1.047539018
0,35,4,0,2,-2.079441542
0,74,4,0,0,-3.634391269
0,64,10,0,0,-1.705948813
0,45,5,0,1,-3.066154738
0,55,11,0,1,-1.113522901
0,48,10,0,3,-4.110473944
0,30,3,0,0,-1.891137913
0,64,0,0,0,0
0,40,11,0,2,-2.467459736
0,30,4,0,0,-0.088612658
0,58,21,0,1,-0.138802403
0,84,3,0,0,-4.879607032
0,47,7,0,0,-0.745282935
0,63,10,0,2,-3.329807386
0,41,10,0,2,-1.152329571
0,50,13,0,0,-0.289550484
0,51,14,0,1,-0.903621329
0,34,6,0,0,-1.969432312
0,36,6,0,1,-3.86800612
0,54,19,0,2,-1.830084584
0,60,6,0,0,-3.381394754
0,87,15,0,0,-5.203007187
0,72,12,0,1,-1.32275634
0,51,9,0,0,-2.162823151
0,0,6,0,2,0
0,72,18,0,2,-0.585010522
0,71,3,0,0,-1.397962166
0,37,4,0,0,-1.969432312
0,50,4,0,1,-1.894456867
0,51,6,0,0,-0.259548233
0,58,4,0,1,-1.740116236
0,38,7,0,1,-2.882403588
0,62,11,0,1,-0.767439785
0,67,11,0,2,-2.913231052
0,48,1,0,1,0
0,36,7,0,1,-6.43775165
0,73,5,0,1,-1.969432312
0,53,6,0,0,-2.015153052
0,56,9,0,0,-0.338694704
0,60,6,0,2,-1.969432312
0,81,7,0,0,-3.381394754
0,67,7,0,2,-6.074846156
0,48,17,0,1,-3.087847562
0,43,5,0,1,-1.223495471
0,35,4,0,1,-2.80016549
0,47,4,0,1,-4.186459851
0,51,20,0,2,-2.445301395
0,58,12,0,1,-1.5847453
0,54,1,0,0,0
0,43,12,0,0,-2.323808729
0,68,7,0,0,-4.327538449
0,26,2,0,0,-0.228407381
0,53,5,0,0,0
0,66,10,0,2,-3.973898409
1,51,0,4,0,-0.106694739
0,69,12,0,3,-0.544210068
0,69,11,0,1,-2.105374924
1,43,41,0,29,-3.299543728
0,52,13,0,2,-2.085862109
0,51,9,0,3,-1.969432312
0,43,12,0,0,-0.164638822
0,32,6,0,1,-0.271021632
1,52,9,1,1,-0.146877196
0,63,8,0,1,-3.65351231
0,59,8,0,1,-2.747310915
0,46,13,0,1,-1.825109449
0,47,11,0,1,-1.782601531
0,27,5,0,0,-0.673344553
0,54,14,0,0,-1.672377712
0,58,2,0,0,-3.688879454
0,71,5,0,0,-0.722370039
0,64,12,0,1,-1.926205566
0,28,5,0,0,-1.870802677
0,29,5,0,0,-0.051188037
0,65,19,0,1,-2.734907655
0,60,4,0,0,-2.756715373
1,42,9,0,1,-0.634878272
0,35,9,0,1,-3.922073341
0,67,15,0,2,-4.853631545
0,39,4,0,1,-1.969432312
1,45,9,1,0,-1.969432312
0,67,5,0,0,-2.556187852
0,58,9,0,1,-3.254503003
0,47,8,0,1,-2.709050701
0,56,10,0,2,-2.915074371
0,70,11,0,1,-4.976233867
0,61,4,0,0,-1.140685065
0,63,12,0,3,-0.305438794
0,45,9,0,4,-3.087847562
0,31,6,0,0,-1.503277717
0,63,11,0,2,-3.557851192
0,36,6,0,2,-1.709258248
0,69,7,0,1,-4.906275279
0,45,12,0,1,-4.853631545
0,48,3,0,0,0
0,52,2,0,0,-0.059643853
0,62,8,0,1,-1.165714092
0,52,15,0,0,-2.573082341
0,60,6,0,2,-1.969432312
0,68,5,0,1,-1.954043132
0,33,3,0,0,-2.102096232
0,57,7,0,1,-0.808558032
0,71,6,0,0,-3.278095185
0,53,13,0,2,-1.657578288
0,38,14,0,2,-0.6267978
0,26,9,0,3,0
0,63,7,0,1,-3.144232282
0,37,10,0,0,-1.969432312
0,61,19,0,2,-6.165817934
0,55,13,0,3,-1.824489294
0,56,2,0,0,-3.742280231
0,30,3,0,0,-4.074541935
0,32,6,1,1,-2.451085101
1,24,1,2,0,0
0,74,15,0,3,-0.319241541
0,70,9,0,0,-0.820298966
0,44,12,0,2,-1.969432312
0,42,2,0,1,-5.80914299
0,49,23,0,1,-2.306593114
0,31,7,0,0,-3.554348561
0,27,7,0,0,-0.102254234
0,66,7,0,1,-2.652142569
0,39,5,1,0,0
1,60,7,0,2,-0.842575694
1,58,1,1,0,0
0,75,7,0,1,-5.403677882
0,61,8,0,1,-2.638057829
0,30,6,0,1,-1.713687934
0,62,18,0,1,-4.039856377
1,23,0,1,0,0
0,51,7,0,0,-4.382026635
0,46,6,0,0,-0.871795492
0,33,7,0,3,-0.436182081
0,47,23,0,1,-1.054117049
0,40,6,0,2,0
0,27,8,0,0,-0.263314716
1,27,4,2,0,-0.128174339
0,71,12,0,0,-3.003764445
0,63,13,0,2,-1.969432312
0,83,2,0,0,-6.214608098
0,53,17,0,2,-3.128121462
0,30,5,0,0,-2.528231775
0,32,6,0,2,-1.060161102
0,41,5,0,1,-2.023439352
1,29,9,0,0,-0.077853439
0,78,7,0,1,-1.969432312
0,60,5,0,0,-4.028556822
0,68,5,0,0,-2.95459033
0,24,3,0,0,-1.969432312
0,72,16,0,2,-0.658359355
0,63,16,0,4,-3.390257442
0,77,11,0,1,-4.465408244
0,70,1,0,0,0
0,47,3,0,1,-0.071066448
0,32,11,0,0,-3.448288989
0,27,4,0,0,-0.706840508
1,30,5,1,0,-0.020610954
0,31,9,0,1,-1.969432312
0,26,1,0,0,-0.069135739
0,76,28,0,4,-3.912023005
0,34,11,0,6,-2.855970331
0,32,8,0,0,-0.469523744
0,61,8,0,1,-1.005395207
0,44,5,0,1,-0.696954419
0,74,6,0,0,-3.270169119
0,50,6,0,0,-8.517193191
1,34,6,0,0,-0.17411532
0,49,7,0,2,-3.442019376
0,38,9,0,1,-0.731264503
0,41,4,0,0,-7.264430223
0,74,5,0,1,-3.564893474
0,68,9,0,0,-1.517770724
0,48,13,0,2,-3.537017105
0,44,3,0,2,0
0,79,10,0,2,-2.183913563
0,50,9,0,0,-1.728221448
0,24,1,0,0,0
0,30,7,0,1,-0.050451543
0,39,4,0,1,-2.44184716
0,27,4,0,0,-1.969432312
0,54,19,0,2,-2.88598141
1,33,1,0,0,-1.01721665
0,29,6,0,0,-4.193060535
0,47,13,0,1,-0.002302649
0,66,10,0,3,-4.261580482
0,40,8,0,1,-1.678787991
0,66,15,0,2,-1.443499835
0,56,4,0,1,-1.969432312
0,76,3,0,0,-1.969432312
0,38,11,0,1,-3.130407177
0,45,13,0,2,-0.013389237
0,57,18,0,3,-0.633369977
0,41,1,1,0,0
0,42,8,0,0,-1.232029402
0,54,13,0,4,-1.794563397
0,61,10,0,1,-3.420380201
0,65,9,0,2,-1.630150954
0,50,13,0,2,-1.595535007
0,53,17,1,2,-1.969432312
0,52,5,0,1,-1.969432312
0,43,0,0,0,0
0,62,11,0,1,-2.801811581
1,46,9,1,2,-0.01349059
0,60,18,0,2,-1.1141321
0,71,9,0,2,-2.554900022
0,69,17,0,2,-2.178599113
0,62,7,0,2,-5.11599581
1,28,12,0,0,-0.282495546
0,55,24,0,2,-1.596521687
0,71,5,0,1,-3.191747157
0,74,4,0,1,-1.378326191
0,71,12,0,0,-2.307597635
0,84,2,0,0,-2.943139823
0,61,21,0,1,-0.230294055
0,48,6,0,1,-4.892852258
0,74,3,0,1,-3.022076249
0,30,11,0,0,-1.870153537
0,39,5,0,1,-3.363901597
0,72,7,0,0,-3.892220378
0,59,12,0,2,-1.354020801
0,40,1,0,0,-1.826350914
1,49,16,1,1,-0.014301785
0,39,0,0,0,0
0,33,14,0,0,-1.749274858
0,35,9,0,0,0
0,23,4,1,0,-1.324634981
0,35,8,0,0,-0.089705913
0,63,7,0,1,-0.463465052
0,61,17,0,2,-0.459182391
0,37,15,0,0,-1.966827397
0,40,4,0,0,-6.319968614
0,22,2,0,0,-1.651302117
1,54,0,0,0,0
0,32,6,3,0,-0.649704623
0,63,11,0,4,-0.784604791
0,41,10,0,0,-0.532219516
0,61,5,0,0,-3.669076827
0,46,5,0,2,-1.779040697
0,79,5,0,0,-6.907755279
0,30,12,0,1,0
0,48,10,0,2,-0.996958635
0,41,15,0,2,-1.406497068
0,61,9,0,1,-2.139616265
0,64,17,0,1,-4.23360663
0,60,22,0,6,-1.878625402
0,56,6,1,1,-3.083471188
0,63,4,1,0,-0.426790895
0,41,7,0,2,-2.964233606
0,22,1,0,0,0
0,82,0,0,0,0
0,59,5,0,0,-2.763034509
0,80,7,0,0,-5.776353167
0,45,19,0,1,-1.403237082
1,53,8,1,1,-0.234710188
0,68,14,0,2,-3.059737604
0,82,5,0,0,-3.064011114
0,67,8,0,1,-1.969432312
0,28,5,0,0,-1.679860377
0,46,9,0,0,-2.465104022
0,62,12,0,2,-0.948813924
0,45,10,0,1,-2.223773913
0,33,4,0,0,-0.69254736
0,61,17,0,1,-3.451438598
0,33,4,0,0,-2.41128451
0,31,8,0,0,-1.432547746
0,28,7,0,0,-0.920298753
0,51,2,0,1,-2.287696481
0,59,21,0,2,-2.445301395
0,35,4,0,1,-1.458005209
0,77,10,0,0,-3.384340265
0,51,4,0,1,-1.136625731
0,36,4,0,0,-0.426484475
0,25,7,0,0,-3.057607677
0,70,14,0,2,-2.570464538
0,42,20,0,1,-0.743178114
0,48,8,0,1,-1.901128006
0,41,10,0,1,-1.306374738
0,73,5,0,1,-5.11599581
0,40,12,0,3,-2.08505728
0,70,9,0,1,-3.669076827
0,50,20,0,1,-3.249335032
0,50,0,0,0,0
0,57,12,0,1,-1.600478171
0,31,9,0,1,-0.090034123
0,46,13,0,3,-0.163696093
0,57,17,0,1,-1.992163534
0,63,7,0,2,-2.217325249
0,43,7,0,1,-0.026960182
0,56,6,1,2,-1.400393285
0,51,6,0,1,-3.776618368
0,71,9,0,3,-0.770676383
0,38,2,0,1,-2.61319467
0,66,0,0,0,0
0,50,12,0,2,-1.189412653
0,50,8,0,0,-0.96233467
0,78,7,0,1,-1.762589092
0,81,5,0,0,-4.422848629
0,53,3,0,1,-1.855338451
0,68,7,0,1,-1.569736546
0,67,24,0,0,-5.240048458
0,37,8,0,2,-2.752002089
0,48,5,0,0,-0.158995731
0,70,18,0,2,-1.209990877
0,66,1,0,0,-2.603690186
0,22,0,98,0,0
0,37,13,0,3,-0.539053645
0,63,6,0,0,-2.739540868
0,71,7,0,1,-4.374058465
0,56,5,0,0,-1.227241431
0,72,21,0,2,-1.961125315
0,65,17,0,2,-1.969432312
1,64,6,0,2,-0.381260419
0,64,3,0,1,-3.830443018
0,48,2,0,1,-3.634391269
0,57,5,0,0,-0.017349638
0,76,9,0,1,-3.73387682
0,29,5,0,0,-1.776673832
0,59,4,0,1,-3.387294476
0,47,6,0,3,-1.969432312
0,88,3,0,0,0
0,57,9,0,1,-3.361015592
0,66,1,0,0,0
0,35,16,0,2,-2.081844426
0,48,7,0,0,-0.871556401
0,75,7,0,1,-1.736703263
0,43,7,0,2,0
0,28,2,0,0,-1.039023497
0,53,13,0,3,-1.187115687
0,28,3,0,0,0
0,50,8,0,1,-2.545931352
0,49,8,0,1,-2.952672784
1,80,11,0,0,-4.074541935
0,52,6,0,3,-0.713145827
0,84,6,0,0,-3.506557897
0,55,3,0,0,-1.744685062
0,29,6,0,0,-8.111728083
1,35,10,0,1,-0.653541926
0,23,2,0,0,0
0,40,2,0,0,-1.969432312
0,46,13,0,2,-1.199980783
0,47,4,0,1,-3.696911626
0,60,2,0,0,-4.186459851
0,67,6,0,0,-5.11599581
0,62,8,0,0,-1.15327969
0,63,15,0,0,-1.683084453
0,33,11,0,1,-1.969432312
0,56,6,0,1,-4.465408244
0,44,5,0,2,-2.213658884
0,50,5,0,1,-2.125276078
0,66,5,0,0,-2.868218953
0,71,13,0,1,-0.305303081
0,48,4,0,1,-1.792159549
0,79,14,0,1,-4.625372893
0,59,15,0,2,-1.90851803
0,61,12,0,1,-4.193060535
0,64,6,0,2,-1.211669011
0,34,12,0,1,-6.812445099
1,28,2,0,0,0
0,41,3,0,2,0
0,37,16,0,2,-0.293700145
0,66,6,0,1,-0.490206337
0,81,7,0,1,-3.830443018
0,52,8,0,2,-3.194183212
0,66,14,0,2,-4.595219855
0,59,7,0,1,-0.942121492
0,32,8,0,1,-0.565809932
0,45,13,0,1,-0.956852344
0,62,12,0,1,-1.702650294
0,46,8,0,3,-1.926892143
0,52,6,0,1,-2.725705136
0,73,8,0,1,-1.969432312
0,53,7,0,1,-2.801811581
0,80,9,0,1,-1.315649522
0,60,18,0,2,-4.699480865
0,54,3,0,1,-3.270169119
0,67,11,0,1,-2.58893472
0,51,10,0,2,-0.752684893
1,45,7,1,1,-1.872752628
0,73,10,0,3,-3.86800612
0,48,6,0,3,-1.273322882
0,68,10,0,0,-2.173312757
0,33,12,0,1,-1.844527535
0,84,4,0,0,-3.641995868
0,60,8,0,2,-4.439655748
0,52,1,0,0,-2.716586532
0,39,6,0,0,-2.952672784
0,69,5,0,1,-3.139602644
0,90,20,0,1,-2.028748427
0,45,4,0,1,-1.798180037
0,59,14,0,0,-0.731472295
1,46,6,1,0,-0.300564698
0,45,10,0,2,-1.707602161
0,52,7,0,2,-0.227151573
0,69,11,0,2,-2.374081095
0,54,10,0,2,-3.496607566
0,34,11,0,3,-3.844364357
0,46,7,0,2,-1.928266714
0,55,6,0,1,-1.711470638
0,49,21,0,3,-2.796881415
0,30,7,0,0,-3.288761952
0,72,9,0,0,-0.939303506
0,38,11,0,0,-0.618225254
0,53,2,0,1,0.008860628
0,51,9,0,0,-0.610093625
0,47,14,0,2,-1.258781041
